1395961317786,54.0,58.0,78.0,90.0,69.0,500.0,93.0,44.0
1395961319891,55.0,62.0,76.0,90.0,67.0,500.0,93.0,44.0
1395961321819,55.0,61.0,76.0,81.0,67.0,500.0,97.0,57.0
1395961323900,55.0,59.0,80.0,86.0,67.0,500.0,97.0,44.0
1395961325909,55.0,60.0,80.0,86.0,65.0,500.0,97.0,43.0
1395961327872,64.0,60.0,80.0,86.0,69.0,93.0,500.0,44.0
1395961329906,53.0,61.0,500.0,86.0,70.0,93.0,500.0,47.0
1395961331900,52.0,61.0,500.0,500.0,70.0,93.0,500.0,45.0
1395961333866,52.0,61.0,500.0,90.0,70.0,500.0,500.0,43.0
1395961335888,51.0,500.0,500.0,90.0,500.0,500.0,500.0,42.0
1395961337898,52.0,58.0,76.0,90.0,69.0,500.0,500.0,40.0
1395961339879,54.0,58.0,76.0,500.0,69.0,500.0,500.0,73.0
1395961341875,50.0,61.0,76.0,86.0,72.0,86.0,97.0,44.0
1395961343813,50.0,61.0,76.0,86.0,72.0,86.0,97.0,44.0
1395961345856,50.0,62.0,500.0,83.0,72.0,85.0,94.0,46.0
1395961347870,50.0,64.0,500.0,81.0,68.0,85.0,97.0,45.0
1395961349889,51.0,62.0,500.0,81.0,68.0,85.0,97.0,42.0
1395961351886,52.0,67.0,76.0,81.0,98.0,500.0,97.0,46.0
1395961353906,51.0,64.0,77.0,500.0,98.0,500.0,500.0,45.0
1395961355823,51.0,64.0,77.0,500.0,98.0,500.0,500.0,45.0
1395961357935,53.0,62.0,75.0,500.0,69.0,88.0,88.0,45.0
1395961359852,53.0,62.0,75.0,89.0,69.0,87.0,88.0,44.0
1395961361926,52.0,84.0,75.0,89.0,67.0,87.0,88.0,44.0
1395961363924,54.0,68.0,500.0,89.0,70.0,87.0,500.0,45.0
1395961365849,52.0,65.0,500.0,500.0,94.0,500.0,500.0,44.0
1395961367925,55.0,66.0,76.0,87.0,94.0,500.0,94.0,44.0
1395961369900,55.0,66.0,76.0,87.0,66.0,500.0,94.0,44.0
1395961371932,51.0,65.0,76.0,87.0,70.0,500.0,94.0,42.0
1395961373902,51.0,61.0,500.0,82.0,69.0,84.0,93.0,44.0
1395961375956,51.0,57.0,79.0,83.0,66.0,84.0,93.0,43.0
1395961377945,49.0,57.0,77.0,83.0,68.0,84.0,93.0,43.0
1395961379925,49.0,58.0,77.0,83.0,67.0,500.0,500.0,39.0
1395961381940,49.0,58.0,82.0,500.0,67.0,500.0,500.0,42.0
1395961383968,51.0,58.0,82.0,84.0,67.0,500.0,94.0,79.0
