1395960193067,59.0,500.0,28.0,60.0,62.0,65.0,74.0,500.0
1395960195184,59.0,500.0,32.0,58.0,63.0,62.0,77.0,500.0
1395960197083,59.0,500.0,32.0,58.0,63.0,62.0,77.0,500.0
1395960199158,59.0,67.0,29.0,63.0,58.0,61.0,77.0,500.0
1395960201084,59.0,67.0,29.0,63.0,58.0,61.0,77.0,500.0
1395960203174,81.0,57.0,34.0,59.0,60.0,61.0,500.0,500.0
1395960205151,57.0,55.0,30.0,62.0,64.0,66.0,78.0,500.0
1395960207232,59.0,57.0,30.0,62.0,66.0,65.0,76.0,500.0
1395960209200,59.0,57.0,41.0,59.0,66.0,65.0,76.0,82.0
1395960211270,59.0,57.0,32.0,59.0,63.0,65.0,76.0,82.0
1395960213216,500.0,57.0,30.0,59.0,66.0,65.0,78.0,82.0
1395960215160,63.0,57.0,31.0,63.0,66.0,64.0,78.0,78.0
1395960217173,61.0,57.0,31.0,62.0,65.0,64.0,78.0,78.0
1395960219187,69.0,62.0,33.0,61.0,60.0,64.0,500.0,78.0
1395960221222,60.0,60.0,29.0,61.0,61.0,64.0,500.0,500.0
1395960223160,61.0,60.0,32.0,61.0,61.0,68.0,500.0,500.0
1395960225198,58.0,64.0,30.0,59.0,58.0,63.0,66.0,500.0
1395960227193,58.0,60.0,31.0,59.0,61.0,71.0,66.0,500.0
1395960229173,59.0,60.0,32.0,58.0,61.0,68.0,66.0,500.0
1395960231207,59.0,60.0,34.0,58.0,64.0,68.0,500.0,500.0
1395960233205,57.0,500.0,31.0,63.0,62.0,68.0,500.0,500.0
1395960235197,57.0,58.0,35.0,54.0,62.0,68.0,74.0,500.0
1395960237201,57.0,56.0,33.0,60.0,60.0,500.0,75.0,500.0
1395960239185,500.0,56.0,73.0,60.0,60.0,500.0,75.0,500.0
1395960241158,500.0,56.0,32.0,59.0,60.0,64.0,75.0,500.0
1395960243226,500.0,500.0,30.0,58.0,63.0,67.0,500.0,500.0
1395960245162,500.0,56.0,30.0,58.0,63.0,65.0,500.0,500.0
1395960247183,55.0,54.0,39.0,59.0,63.0,65.0,500.0,78.0
1395960249179,52.0,53.0,71.0,56.0,500.0,64.0,500.0,78.0
1395960251211,55.0,53.0,78.0,60.0,500.0,67.0,500.0,78.0
1395960255198,54.0,53.0,31.0,59.0,57.0,67.0,500.0,500.0
1395960257187,51.0,54.0,28.0,55.0,60.0,64.0,76.0,500.0
1395960253118,55.0,53.0,78.0,60.0,500.0,67.0,500.0,78.0
1395960259244,53.0,54.0,31.0,55.0,63.0,66.0,76.0,500.0
1395960261212,54.0,54.0,90.0,55.0,63.0,66.0,76.0,500.0
1395960263186,54.0,51.0,31.0,58.0,61.0,65.0,500.0,500.0
1395960265208,54.0,51.0,84.0,59.0,62.0,65.0,79.0,80.0
