1395960584880,71.0,57.0,60.0,500.0,34.0,76.0,76.0,68.0
1395960586918,71.0,57.0,65.0,74.0,34.0,69.0,77.0,68.0
1395960588855,71.0,57.0,65.0,74.0,34.0,69.0,77.0,68.0
1395960590960,71.0,55.0,65.0,74.0,31.0,69.0,77.0,66.0
1395960592976,71.0,57.0,500.0,80.0,69.0,500.0,500.0,68.0
1395960594920,71.0,59.0,58.0,80.0,76.0,500.0,500.0,67.0
1395960596969,71.0,53.0,58.0,80.0,30.0,67.0,78.0,66.0
1395960598948,75.0,55.0,82.0,500.0,75.0,64.0,73.0,65.0
1395960600941,69.0,57.0,55.0,500.0,27.0,68.0,73.0,82.0
1395960602943,69.0,54.0,83.0,500.0,78.0,67.0,73.0,65.0
1395960604937,70.0,57.0,57.0,87.0,29.0,67.0,500.0,63.0
1395960606945,74.0,54.0,59.0,77.0,30.0,69.0,75.0,65.0
1395960608923,69.0,55.0,57.0,77.0,30.0,69.0,75.0,65.0
1395960610928,69.0,54.0,57.0,77.0,28.0,65.0,75.0,64.0
1395960612954,69.0,57.0,56.0,500.0,30.0,83.0,500.0,65.0
1395960614937,75.0,54.0,56.0,500.0,33.0,68.0,75.0,69.0
1395960616857,75.0,54.0,56.0,500.0,33.0,68.0,75.0,69.0
1395960618954,74.0,67.0,500.0,75.0,32.0,67.0,73.0,67.0
1395960620878,74.0,67.0,500.0,75.0,32.0,67.0,73.0,67.0
1395960622971,74.0,67.0,55.0,75.0,28.0,86.0,73.0,66.0
1395960624956,500.0,52.0,61.0,500.0,30.0,68.0,500.0,67.0
1395960626909,69.0,52.0,54.0,76.0,27.0,72.0,500.0,64.0
1395960628937,69.0,52.0,54.0,76.0,31.0,71.0,73.0,67.0
1395960630945,69.0,58.0,53.0,76.0,30.0,71.0,73.0,67.0
1395960632933,69.0,54.0,55.0,500.0,78.0,68.0,73.0,67.0
1395960634973,68.0,54.0,56.0,500.0,28.0,73.0,500.0,67.0
1395960636981,68.0,55.0,59.0,78.0,76.0,73.0,500.0,67.0
1395960638977,68.0,56.0,56.0,78.0,28.0,73.0,500.0,67.0
1395960640970,70.0,57.0,56.0,78.0,29.0,68.0,500.0,65.0
1395960642970,70.0,57.0,57.0,500.0,28.0,70.0,500.0,68.0
1395960644953,70.0,66.0,88.0,78.0,76.0,70.0,76.0,74.0
1395960646978,500.0,56.0,59.0,78.0,28.0,70.0,76.0,67.0
1395960649010,500.0,59.0,67.0,78.0,74.0,76.0,76.0,67.0
1395960650971,69.0,55.0,57.0,500.0,27.0,66.0,73.0,65.0
1395960653006,69.0,53.0,54.0,79.0,69.0,66.0,77.0,65.0
1395960654973,69.0,51.0,54.0,79.0,26.0,66.0,73.0,64.0
1395960657029,500.0,51.0,55.0,78.0,74.0,62.0,82.0,66.0
