1395960307797,75.0,86.0,44.0,49.0,73.0,55.0,74.0,500.0
1395960313011,75.0,60.0,38.0,52.0,73.0,55.0,74.0,500.0
1395960313073,75.0,60.0,38.0,52.0,73.0,55.0,74.0,500.0
1395960313782,75.0,60.0,38.0,52.0,73.0,55.0,74.0,500.0
1395960315904,75.0,60.0,73.0,47.0,66.0,55.0,74.0,80.0
1395960317785,75.0,60.0,73.0,47.0,66.0,55.0,74.0,80.0
1395960319869,82.0,63.0,39.0,48.0,77.0,55.0,65.0,80.0
1395960321851,58.0,63.0,39.0,50.0,77.0,56.0,65.0,500.0
1395960323868,58.0,61.0,69.0,50.0,67.0,56.0,74.0,500.0
1395960325892,63.0,62.0,41.0,50.0,67.0,57.0,74.0,500.0
1395960327889,88.0,62.0,43.0,51.0,65.0,55.0,74.0,500.0
1395960329846,85.0,62.0,41.0,51.0,67.0,63.0,75.0,500.0
1395960331895,85.0,58.0,42.0,51.0,67.0,87.0,75.0,500.0
1395960333853,61.0,58.0,38.0,56.0,64.0,57.0,75.0,82.0
1395960335846,61.0,57.0,39.0,56.0,64.0,57.0,70.0,82.0
1395960337925,56.0,57.0,95.0,51.0,68.0,57.0,74.0,82.0
1395960339888,53.0,62.0,41.0,53.0,66.0,59.0,74.0,82.0
1395960341913,53.0,59.0,38.0,53.0,72.0,57.0,74.0,82.0
1395960343900,57.0,59.0,41.0,46.0,72.0,54.0,74.0,500.0
1395960345893,57.0,63.0,42.0,47.0,72.0,58.0,500.0,500.0
1395960347903,56.0,63.0,37.0,48.0,500.0,57.0,500.0,500.0
1395960349891,56.0,63.0,41.0,50.0,71.0,53.0,500.0,500.0
1395960351871,55.0,59.0,78.0,55.0,71.0,53.0,71.0,83.0
1395960353896,52.0,57.0,78.0,51.0,64.0,53.0,74.0,83.0
1395960355865,84.0,58.0,41.0,51.0,76.0,57.0,74.0,83.0
1395960357828,84.0,58.0,40.0,51.0,76.0,55.0,74.0,500.0
1395960359863,84.0,58.0,37.0,54.0,63.0,52.0,500.0,500.0
1395960361877,54.0,58.0,41.0,54.0,63.0,56.0,81.0,500.0
1395960363789,54.0,58.0,41.0,54.0,63.0,56.0,81.0,500.0
1395960365881,54.0,53.0,41.0,52.0,63.0,56.0,72.0,500.0
1395960367846,55.0,53.0,40.0,51.0,500.0,57.0,72.0,500.0
1395960369860,55.0,53.0,35.0,51.0,500.0,53.0,72.0,500.0
1395960371891,61.0,57.0,39.0,54.0,62.0,50.0,500.0,500.0
1395960373859,56.0,55.0,75.0,55.0,62.0,51.0,500.0,500.0
1395960375865,52.0,57.0,39.0,50.0,75.0,54.0,71.0,500.0
1395960377929,54.0,56.0,42.0,50.0,66.0,55.0,71.0,500.0
1395960379850,54.0,94.0,75.0,50.0,69.0,58.0,78.0,500.0
1395960381933,55.0,94.0,88.0,500.0,67.0,58.0,78.0,500.0
1395960383885,50.0,78.0,42.0,51.0,62.0,58.0,78.0,500.0
1395960385878,55.0,78.0,40.0,51.0,61.0,500.0,500.0,500.0
1395960387760,55.0,78.0,40.0,51.0,61.0,500.0,500.0,500.0
